Food_ID,Food_Name,Food_Category,Cuisine,Vegetarian,Serving_Size,Calories,Protein,Carbohydrates,Fat,Fiber,Sugar,Meal_Type,Preparation_Type,User_Preference
1509,Watermelon Slices (Extra Portion),Fruits,Global,1,1 bowl (200g),82,1.5,18.2,0.4,1.0,14.6,Snack,Raw,Weight Loss
1510,Watermelon Slices (Half Portion),Fruits,Global,1,1 bowl (200g),37,0.7,8.2,0.2,0.4,6.6,Snack,Raw,Weight Loss
1511,Watermelon Slices (With Olive Oil),Fruits,Global,1,1 bowl (200g),67,1.2,14.7,0.4,0.8,11.8,Snack,Raw,Weight Loss
1512,Watermelon Slices (Steamed),Fruits,Global,1,1 bowl (200g),64,1.2,14.1,0.3,0.9,10.9,Snack,Raw,Weight Loss
1513,Watermelon Slices (Nutrient Dense),Fruits,Global,1,1 bowl (200g),72,1.4,16.0,0.3,1.0,12.4,Snack,Raw,Weight Loss
1514,Watermelon Slices (Mild Flavor),Fruits,Global,1,1 bowl (200g),67,1.2,14.9,0.3,0.8,11.7,Snack,Raw,Weight Loss
1515,Watermelon Slices (Herb Infused),Fruits,Global,1,1 bowl (200g),70,1.3,15.4,0.3,0.9,12.3,Snack,Raw,Weight Loss
1516,Watermelon Slices (Traditional),Fruits,Global,1,1 bowl (200g),70,1.2,15.6,0.3,0.8,12.6,Snack,Raw,Weight Loss
1517,Fresh Guava,Fruits,Indian,1,1 medium (100g),76,2.6,14.1,1.0,5.3,8.8,Snack,Raw,Diabetes-Friendly
1518,Fresh Guava (Light Spiced),Fruits,Indian,1,1 medium (100g),75,2.5,13.9,1.0,5.4,8.7,Snack,Raw,Diabetes-Friendly
1519,Fresh Guava (Homestyle),Fruits,Indian,1,1 medium (100g),73,2.6,13.6,0.9,5.5,8.2,Snack,Raw,Diabetes-Friendly
1520,Fresh Guava (Low Sodium),Fruits,Indian,1,1 medium (100g),76,2.6,14.2,1.0,5.4,8.7,Snack,Raw,Diabetes-Friendly
1521,Fresh Guava (Extra Portion),Fruits,Indian,1,1 medium (100g),98,3.3,18.4,1.3,7.0,11.5,Snack,Raw,Diabetes-Friendly
1522,Fresh Guava (Half Portion),Fruits,Indian,1,1 medium (100g),41,1.4,7.8,0.5,2.9,4.9,Snack,Raw,Diabetes-Friendly
1523,Fresh Guava (With Olive Oil),Fruits,Indian,1,1 medium (100g),81,2.7,14.4,1.4,5.7,9.0,Snack,Raw,Diabetes-Friendly
1524,Fresh Guava (Steamed),Fruits,Indian,1,1 medium (100g),74,2.8,13.8,0.9,6.0,8.3,Snack,Raw,Diabetes-Friendly
1525,Fresh Guava (Nutrient Dense),Fruits,Indian,1,1 medium (100g),83,3.1,15.2,1.1,6.5,9.2,Snack,Raw,Diabetes-Friendly
1526,Fresh Guava (Mild Flavor),Fruits,Indian,1,1 medium (100g),77,2.6,14.5,1.0,5.5,8.9,Snack,Raw,Diabetes-Friendly
1527,Fresh Guava (Herb Infused),Fruits,Indian,1,1 medium (100g),79,2.8,14.8,1.0,6.0,9.2,Snack,Raw,Diabetes-Friendly
1528,Fresh Guava (Traditional),Fruits,Indian,1,1 medium (100g),76,2.5,14.3,1.0,5.1,9.0,Snack,Raw,Diabetes-Friendly
1529,Strawberries,Fruits,Global,1,1 cup (152g),54,1.0,11.4,0.5,2.9,7.2,Breakfast,Raw,Weight Loss
1530,Strawberries (Light Spiced),Fruits,Global,1,1 cup (152g),54,1.0,11.5,0.5,3.0,7.2,Breakfast,Raw,Weight Loss
1531,Strawberries (Homestyle),Fruits,Global,1,1 cup (152g),52,1.0,11.2,0.4,3.1,6.9,Breakfast,Raw,Weight Loss
1532,Strawberries (Low Sodium),Fruits,Global,1,1 cup (152g),55,1.0,11.7,0.5,3.0,7.3,Breakfast,Raw,Weight Loss
1533,Strawberries (Extra Portion),Fruits,Global,1,1 cup (152g),69,1.3,14.7,0.6,3.8,9.3,Breakfast,Raw,Weight Loss
1534,Strawberries (Half Portion),Fruits,Global,1,1 cup (152g),30,0.5,6.3,0.3,1.6,4.0,Breakfast,Raw,Weight Loss
1535,Strawberries (With Olive Oil),Fruits,Global,1,1 cup (152g),58,1.0,11.8,0.7,3.2,7.5,Breakfast,Raw,Weight Loss
1536,Strawberries (Steamed),Fruits,Global,1,1 cup (152g),53,1.1,11.3,0.4,3.4,6.9,Breakfast,Raw,Weight Loss
1537,Strawberries (Nutrient Dense),Fruits,Global,1,1 cup (152g),57,1.2,12.0,0.5,3.5,7.4,Breakfast,Raw,Weight Loss
1538,Strawberries (Mild Flavor),Fruits,Global,1,1 cup (152g),56,1.0,11.8,0.5,3.0,7.3,Breakfast,Raw,Weight Loss
1539,Strawberries (Herb Infused),Fruits,Global,1,1 cup (152g),56,1.0,12.0,0.5,3.3,7.6,Breakfast,Raw,Weight Loss
1540,Strawberries (Traditional),Fruits,Global,1,1 cup (152g),55,1.0,11.7,0.5,2.8,7.4,Breakfast,Raw,Weight Loss
1541,Blueberries,Fruits,Global,1,1 cup (148g),96,1.1,21.8,0.5,3.7,15.0,Breakfast,Raw,Balanced
1542,Blueberries (Light Spiced),Fruits,Global,1,1 cup (148g),97,1.1,22.0,0.5,3.8,15.1,Breakfast,Raw,Balanced
1543,Blueberries (Homestyle),Fruits,Global,1,1 cup (148g),90,1.1,20.5,0.4,3.7,13.6,Breakfast,Raw,Balanced
1544,Blueberries (Low Sodium),Fruits,Global,1,1 cup (148g),91,1.1,20.6,0.5,3.5,14.0,Breakfast,Raw,Balanced
1545,Blueberries (Extra Portion),Fruits,Global,1,1 cup (148g),117,1.4,26.4,0.6,4.4,18.2,Breakfast,Raw,Balanced
1546,Blueberries (Half Portion),Fruits,Global,1,1 cup (148g),53,0.6,11.9,0.3,2.0,8.2,Breakfast,Raw,Balanced
1547,Blueberries (With Olive Oil),Fruits,Global,1,1 cup (148g),99,1.2,22.0,0.7,3.9,15.1,Breakfast,Raw,Balanced
1548,Blueberries (Steamed),Fruits,Global,1,1 cup (148g),89,1.1,20.2,0.4,3.9,13.4,Breakfast,Raw,Balanced
1549,Blueberries (Nutrient Dense),Fruits,Global,1,1 cup (148g),101,1.3,22.8,0.5,4.4,15.2,Breakfast,Raw,Balanced
1550,Blueberries (Mild Flavor),Fruits,Global,1,1 cup (148g),92,1.1,20.9,0.5,3.5,14.0,Breakfast,Raw,Balanced
1551,Blueberries (Herb Infused),Fruits,Global,1,1 cup (148g),96,1.1,21.9,0.5,3.9,15.0,Breakfast,Raw,Balanced
1552,Blueberries (Traditional),Fruits,Global,1,1 cup (148g),97,1.1,22.0,0.5,3.5,15.3,Breakfast,Raw,Balanced
1553,Fresh Kiwi Fruit,Fruits,Global,1,1 piece (69g),46,0.8,9.9,0.4,2.0,6.1,Snack,Raw,Balanced
1554,Fresh Kiwi Fruit (Light Spiced),Fruits,Global,1,1 piece (69g),48,0.8,10.3,0.4,2.2,6.3,Snack,Raw,Balanced
1555,Fresh Kiwi Fruit (Homestyle),Fruits,Global,1,1 piece (69g),47,0.8,10.1,0.4,2.3,6.0,Snack,Raw,Balanced
1556,Fresh Kiwi Fruit (Low Sodium),Fruits,Global,1,1 piece (69g),47,0.8,10.1,0.4,2.1,6.1,Snack,Raw,Balanced
1557,Fresh Kiwi Fruit (Extra Portion),Fruits,Global,1,1 piece (69g),58,1.0,12.3,0.5,2.6,7.6,Snack,Raw,Balanced
1558,Fresh Kiwi Fruit (Half Portion),Fruits,Global,1,1 piece (69g),27,0.5,5.7,0.2,1.2,3.5,Snack,Raw,Balanced
1559,Fresh Kiwi Fruit (With Olive Oil),Fruits,Global,1,1 piece (69g),49,0.8,10.3,0.5,2.2,6.3,Snack,Raw,Balanced
1560,Fresh Kiwi Fruit (Steamed),Fruits,Global,1,1 piece (69g),44,0.8,9.5,0.3,2.3,5.7,Snack,Raw,Balanced
1561,Fresh Kiwi Fruit (Nutrient Dense),Fruits,Global,1,1 piece (69g),50,0.9,10.6,0.4,2.5,6.3,Snack,Raw,Balanced
1562,Fresh Kiwi Fruit (Mild Flavor),Fruits,Global,1,1 piece (69g),47,0.8,10.0,0.4,2.1,6.0,Snack,Raw,Balanced
1563,Fresh Kiwi Fruit (Herb Infused),Fruits,Global,1,1 piece (69g),48,0.8,10.2,0.4,2.3,6.3,Snack,Raw,Balanced
1564,Fresh Kiwi Fruit (Traditional),Fruits,Global,1,1 piece (69g),48,0.8,10.2,0.4,2.0,6.3,Snack,Raw,Balanced
1565,Ripe Mango Slices,Fruits,Indian,1,1 cup (165g),112,1.4,25.2,0.6,2.7,23.0,Snack,Raw,Energy Booster
1566,Ripe Mango Slices (Light Spiced),Fruits,Indian,1,1 cup (165g),112,1.4,25.2,0.6,2.7,22.9,Snack,Raw,Energy Booster
1567,Ripe Mango Slices (Homestyle),Fruits,Indian,1,1 cup (165g),104,1.4,23.6,0.5,2.7,20.9,Snack,Raw,Energy Booster
1568,Ripe Mango Slices (Low Sodium),Fruits,Indian,1,1 cup (165g),111,1.4,25.1,0.6,2.7,22.7,Snack,Raw,Energy Booster
1569,Ripe Mango Slices (Extra Portion),Fruits,Indian,1,1 cup (165g),139,1.8,31.1,0.8,3.3,28.4,Snack,Raw,Energy Booster
1570,Ripe Mango Slices (Half Portion),Fruits,Indian,1,1 cup (165g),62,0.8,13.9,0.3,1.5,12.6,Snack,Raw,Energy Booster
1571,Ripe Mango Slices (With Olive Oil),Fruits,Indian,1,1 cup (165g),113,1.4,25.0,0.8,2.8,22.8,Snack,Raw,Energy Booster
1572,Ripe Mango Slices (Steamed),Fruits,Indian,1,1 cup (165g),104,1.5,23.4,0.5,2.8,20.6,Snack,Raw,Energy Booster
1573,Ripe Mango Slices (Nutrient Dense),Fruits,Indian,1,1 cup (165g),118,1.7,26.3,0.7,3.2,23.3,Snack,Raw,Energy Booster
1574,Ripe Mango Slices (Mild Flavor),Fruits,Indian,1,1 cup (165g),113,1.4,25.4,0.6,2.7,22.7,Snack,Raw,Energy Booster
1575,Ripe Mango Slices (Herb Infused),Fruits,Indian,1,1 cup (165g),109,1.4,24.6,0.6,2.8,22.4,Snack,Raw,Energy Booster
1576,Ripe Mango Slices (Traditional),Fruits,Indian,1,1 cup (165g),114,1.4,25.7,0.6,2.6,23.6,Snack,Raw,Energy Booster
1577,Low-fat Cow Milk,Dairy and Alternatives,Global,1,1 glass (240ml),103,8.2,12.2,2.4,0.0,12.0,Breakfast,Boiled,Balanced
1578,Low-fat Cow Milk (Light Spiced),Dairy and Alternatives,Global,1,1 glass (240ml),104,8.2,12.2,2.5,0.0,12.0,Breakfast,Boiled,Balanced
1579,Low-fat Cow Milk (Homestyle),Dairy and Alternatives,Global,1,1 glass (240ml),101,8.3,11.9,2.2,0.0,11.4,Breakfast,Boiled,Balanced
1580,Low-fat Cow Milk (Low Sodium),Dairy and Alternatives,Global,1,1 glass (240ml),104,8.3,12.2,2.4,0.0,11.9,Breakfast,Boiled,Balanced
1581,Low-fat Cow Milk (Extra Portion),Dairy and Alternatives,Global,1,1 glass (240ml),127,10.1,15.0,3.0,0.0,14.8,Breakfast,Boiled,Balanced
1582,Low-fat Cow Milk (Half Portion),Dairy and Alternatives,Global,1,1 glass (240ml),58,4.6,6.9,1.3,0.0,6.7,Breakfast,Boiled,Balanced
1583,Low-fat Cow Milk (With Olive Oil),Dairy and Alternatives,Global,1,1 glass (240ml),113,8.5,12.4,3.3,0.0,12.2,Breakfast,Boiled,Balanced
1584,Low-fat Cow Milk (Steamed),Dairy and Alternatives,Global,1,1 glass (240ml),97,8.4,11.3,2.0,0.0,10.8,Breakfast,Boiled,Balanced
1585,Low-fat Cow Milk (Nutrient Dense),Dairy and Alternatives,Global,1,1 glass (240ml),116,9.9,13.1,2.7,0.0,12.5,Breakfast,Boiled,Balanced
1586,Low-fat Cow Milk (Mild Flavor),Dairy and Alternatives,Global,1,1 glass (240ml),100,8.0,12.0,2.2,0.0,11.6,Breakfast,Boiled,Balanced
1587,Low-fat Cow Milk (Herb Infused),Dairy and Alternatives,Global,1,1 glass (240ml),104,8.4,12.3,2.4,0.0,12.1,Breakfast,Boiled,Balanced
1588,Low-fat Cow Milk (Traditional),Dairy and Alternatives,Global,1,1 glass (240ml),105,8.1,12.5,2.5,0.0,12.4,Breakfast,Boiled,Balanced
1589,Plain Curd (Dahi),Dairy and Alternatives,Indian,1,1 cup (200g),117,6.9,8.9,6.0,0.0,7.9,Lunch,Raw,Balanced
1590,Plain Curd (Dahi) (Light Spiced),Dairy and Alternatives,Indian,1,1 cup (200g),117,6.8,8.7,6.1,0.0,7.8,Lunch,Raw,Balanced
1591,Plain Curd (Dahi) (Homestyle),Dairy and Alternatives,Indian,1,1 cup (200g),116,7.3,9.0,5.6,0.0,7.8,Lunch,Raw,Balanced
1592,Plain Curd (Dahi) (Low Sodium),Dairy and Alternatives,Indian,1,1 cup (200g),115,6.9,8.7,5.8,0.0,7.7,Lunch,Raw,Balanced
1593,Plain Curd (Dahi) (Extra Portion),Dairy and Alternatives,Indian,1,1 cup (200g),145,8.6,11.1,7.4,0.0,9.8,Lunch,Raw,Balanced
1594,Plain Curd (Dahi) (Half Portion),Dairy and Alternatives,Indian,1,1 cup (200g),66,3.9,5.0,3.4,0.0,4.5,Lunch,Raw,Balanced
1595,Plain Curd (Dahi) (With Olive Oil),Dairy and Alternatives,Indian,1,1 cup (200g),136,7.1,8.9,8.0,0.0,7.9,Lunch,Raw,Balanced
1596,Plain Curd (Dahi) (Steamed),Dairy and Alternatives,Indian,1,1 cup (200g),112,7.5,8.7,5.2,0.0,7.5,Lunch,Raw,Balanced
1597,Plain Curd (Dahi) (Nutrient Dense),Dairy and Alternatives,Indian,1,1 cup (200g),131,8.4,9.6,6.6,0.0,8.3,Lunch,Raw,Balanced
1598,Plain Curd (Dahi) (Mild Flavor),Dairy and Alternatives,Indian,1,1 cup (200g),113,6.8,8.9,5.6,0.0,7.7,Lunch,Raw,Balanced
1599,Plain Curd (Dahi) (Herb Infused),Dairy and Alternatives,Indian,1,1 cup (200g),116,7.0,8.8,5.9,0.0,7.8,Lunch,Raw,Balanced
1600,Plain Curd (Dahi) (Traditional),Dairy and Alternatives,Indian,1,1 cup (200g),123,7.0,9.4,6.4,0.0,8.5,Lunch,Raw,Balanced
1601,Low-fat Greek Yogurt,Dairy and Alternatives,Global,1,1 cup (170g),112,16.6,5.9,2.4,0.0,4.9,Snack,Raw,Muscle Gain
1602,Low-fat Greek Yogurt (Light Spiced),Dairy and Alternatives,Global,1,1 cup (170g),117,17.2,6.1,2.7,0.0,5.1,Snack,Raw,Muscle Gain
1603,Low-fat Greek Yogurt (Homestyle),Dairy and Alternatives,Global,1,1 cup (170g),114,17.3,5.9,2.3,0.0,4.7,Snack,Raw,Muscle Gain
1604,Low-fat Greek Yogurt (Low Sodium),Dairy and Alternatives,Global,1,1 cup (170g),116,17.3,6.0,2.5,0.0,5.0,Snack,Raw,Muscle Gain
1605,Low-fat Greek Yogurt (Extra Portion),Dairy and Alternatives,Global,1,1 cup (170g),145,21.5,7.6,3.2,0.0,6.3,Snack,Raw,Muscle Gain
1606,Low-fat Greek Yogurt (Half Portion),Dairy and Alternatives,Global,1,1 cup (170g),63,9.4,3.3,1.4,0.0,2.8,Snack,Raw,Muscle Gain
1607,Low-fat Greek Yogurt (With Olive Oil),Dairy and Alternatives,Global,1,1 cup (170g),124,17.3,6.0,3.4,0.0,5.0,Snack,Raw,Muscle Gain
1608,Low-fat Greek Yogurt (Steamed),Dairy and Alternatives,Global,1,1 cup (170g),116,18.2,5.8,2.2,0.0,4.7,Snack,Raw,Muscle Gain
1609,Low-fat Greek Yogurt (Nutrient Dense),Dairy and Alternatives,Global,1,1 cup (170g),126,19.6,6.1,2.6,0.0,5.0,Snack,Raw,Muscle Gain
1610,Low-fat Greek Yogurt (Mild Flavor),Dairy and Alternatives,Global,1,1 cup (170g),110,16.5,5.9,2.3,0.0,4.8,Snack,Raw,Muscle Gain
1611,Low-fat Greek Yogurt (Herb Infused),Dairy and Alternatives,Global,1,1 cup (170g),119,17.7,6.1,2.6,0.0,5.1,Snack,Raw,Muscle Gain
1612,Low-fat Greek Yogurt (Traditional),Dairy and Alternatives,Global,1,1 cup (170g),113,16.5,6.0,2.6,0.0,5.1,Snack,Raw,Muscle Gain
1613,Paneer (Fresh Cottage Cheese),Dairy and Alternatives,Indian,1,100g,276,18.4,3.6,20.9,0.0,2.5,Lunch,Raw,Muscle Gain
1614,Paneer (Fresh Cottage Cheese) (Light Spiced),Dairy and Alternatives,Indian,1,100g,284,18.3,3.6,21.8,0.0,2.5,Lunch,Raw,Muscle Gain
1615,Paneer (Fresh Cottage Cheese) (Homestyle),Dairy and Alternatives,Indian,1,100g,262,18.7,3.5,19.2,0.0,2.4,Lunch,Raw,Muscle Gain
1616,Paneer (Fresh Cottage Cheese) (Low Sodium),Dairy and Alternatives,Indian,1,100g,270,18.2,3.5,20.3,0.0,2.4,Lunch,Raw,Muscle Gain
1617,Paneer (Fresh Cottage Cheese) (Extra Portion),Dairy and Alternatives,Indian,1,100g,349,23.2,4.6,26.4,0.0,3.2,Lunch,Raw,Muscle Gain
1618,Paneer (Fresh Cottage Cheese) (Half Portion),Dairy and Alternatives,Indian,1,100g,150,10.0,2.0,11.3,0.0,1.4,Lunch,Raw,Muscle Gain
1619,Paneer (Fresh Cottage Cheese) (With Olive Oil),Dairy and Alternatives,Indian,1,100g,346,18.9,3.6,28.4,0.0,2.5,Lunch,Raw,Muscle Gain
1620,Paneer (Fresh Cottage Cheese) (Steamed),Dairy and Alternatives,Indian,1,100g,246,19.0,3.4,17.4,0.0,2.3,Lunch,Raw,Muscle Gain
1621,Paneer (Fresh Cottage Cheese) (Nutrient Dense),Dairy and Alternatives,Indian,1,100g,299,21.3,3.7,22.1,0.0,2.5,Lunch,Raw,Muscle Gain
1622,Paneer (Fresh Cottage Cheese) (Mild Flavor),Dairy and Alternatives,Indian,1,100g,258,17.7,3.5,19.3,0.0,2.4,Lunch,Raw,Muscle Gain
1623,Paneer (Fresh Cottage Cheese) (Herb Infused),Dairy and Alternatives,Indian,1,100g,276,18.5,3.6,20.8,0.0,2.5,Lunch,Raw,Muscle Gain
1624,Paneer (Fresh Cottage Cheese) (Traditional),Dairy and Alternatives,Indian,1,100g,274,17.5,3.6,21.1,0.0,2.5,Lunch,Raw,Muscle Gain
1625,Grilled Paneer Tikka,Dairy and Alternatives,Indian,1,1 plate (150g),272,19.5,8.0,18.0,2.0,3.0,Dinner,Grilled,Muscle Gain
1626,Grilled Paneer Tikka (Light Spiced),Dairy and Alternatives,Indian,1,1 plate (150g),284,19.8,8.1,19.2,2.1,3.0,Dinner,Grilled,Muscle Gain
1627,Grilled Paneer Tikka (Homestyle),Dairy and Alternatives,Indian,1,1 plate (150g),255,19.5,7.7,16.2,2.1,2.8,Dinner,Grilled,Muscle Gain
1628,Grilled Paneer Tikka (Low Sodium),Dairy and Alternatives,Indian,1,1 plate (150g),264,19.2,7.8,17.3,2.0,2.9,Dinner,Grilled,Muscle Gain
1629,Grilled Paneer Tikka (Extra Portion),Dairy and Alternatives,Indian,1,1 plate (150g),340,24.4,10.0,22.5,2.5,3.7,Dinner,Grilled,Muscle Gain
1630,Grilled Paneer Tikka (Half Portion),Dairy and Alternatives,Indian,1,1 plate (150g),152,10.9,4.5,10.0,1.1,1.7,Dinner,Grilled,Muscle Gain
1631,Grilled Paneer Tikka (With Olive Oil),Dairy and Alternatives,Indian,1,1 plate (150g),340,20.5,8.2,25.0,2.2,3.1,Dinner,Grilled,Muscle Gain
1632,Grilled Paneer Tikka (Steamed),Dairy and Alternatives,Indian,1,1 plate (150g),250,20.5,7.6,15.3,2.2,2.8,Dinner,Grilled,Muscle Gain
1633,Grilled Paneer Tikka (Nutrient Dense),Dairy and Alternatives,Indian,1,1 plate (150g),297,22.7,8.3,19.2,2.4,3.0,Dinner,Grilled,Muscle Gain
1634,Grilled Paneer Tikka (Mild Flavor),Dairy and Alternatives,Indian,1,1 plate (150g),257,18.8,7.8,16.7,2.0,2.9,Dinner,Grilled,Muscle Gain
1635,Grilled Paneer Tikka (Herb Infused),Dairy and Alternatives,Indian,1,1 plate (150g),272,19.7,7.9,18.0,2.1,3.0,Dinner,Grilled,Muscle Gain
1636,Grilled Paneer Tikka (Traditional),Dairy and Alternatives,Indian,1,1 plate (150g),273,18.8,8.0,18.4,1.9,3.0,Dinner,Grilled,Muscle Gain
1637,Firm Tofu,Dairy and Alternatives,Asian,1,100g,94,9.8,2.1,5.2,1.2,0.6,Lunch,Cooked,Weight Loss
1638,Firm Tofu (Light Spiced),Dairy and Alternatives,Asian,1,100g,95,9.7,2.0,5.4,1.2,0.6,Lunch,Cooked,Weight Loss
1639,Firm Tofu (Homestyle),Dairy and Alternatives,Asian,1,100g,93,10.2,2.1,4.9,1.3,0.6,Lunch,Cooked,Weight Loss
1640,Firm Tofu (Low Sodium),Dairy and Alternatives,Asian,1,100g,94,9.9,2.1,5.1,1.2,0.6,Lunch,Cooked,Weight Loss
1641,Firm Tofu (Extra Portion),Dairy and Alternatives,Asian,1,100g,124,12.9,2.7,6.8,1.5,0.8,Lunch,Cooked,Weight Loss
1642,Firm Tofu (Half Portion),Dairy and Alternatives,Asian,1,100g,53,5.5,1.2,2.9,0.7,0.3,Lunch,Cooked,Weight Loss
1643,Firm Tofu (With Olive Oil),Dairy and Alternatives,Asian,1,100g,114,10.3,2.1,7.2,1.3,0.6,Lunch,Cooked,Weight Loss
1644,Firm Tofu (Steamed),Dairy and Alternatives,Asian,1,100g,89,10.3,2.0,4.4,1.3,0.5,Lunch,Cooked,Weight Loss
1645,Firm Tofu (Nutrient Dense),Dairy and Alternatives,Asian,1,100g,111,12.1,2.3,5.9,1.5,0.6,Lunch,Cooked,Weight Loss
1646,Firm Tofu (Mild Flavor),Dairy and Alternatives,Asian,1,100g,93,9.9,2.1,5.0,1.2,0.6,Lunch,Cooked,Weight Loss
1647,Firm Tofu (Herb Infused),Dairy and Alternatives,Asian,1,100g,100,10.5,2.2,5.5,1.3,0.6,Lunch,Cooked,Weight Loss
1648,Firm Tofu (Traditional),Dairy and Alternatives,Asian,1,100g,98,9.8,2.2,5.5,1.2,0.6,Lunch,Cooked,Weight Loss
1649,Unsweetened Soy Milk,Dairy and Alternatives,Global,1,1 glass (240ml),80,7.0,4.0,4.0,2.0,1.0,Breakfast,Raw,Muscle Gain
1650,Unsweetened Soy Milk (Light Spiced),Dairy and Alternatives,Global,1,1 glass (240ml),82,7.0,4.0,4.2,2.0,1.0,Breakfast,Raw,Muscle Gain
1651,Unsweetened Soy Milk (Homestyle),Dairy and Alternatives,Global,1,1 glass (240ml),76,7.0,3.8,3.6,2.1,0.9,Breakfast,Raw,Muscle Gain
1652,Unsweetened Soy Milk (Low Sodium),Dairy and Alternatives,Global,1,1 glass (240ml),77,6.8,3.9,3.8,1.9,1.0,Breakfast,Raw,Muscle Gain
1653,Unsweetened Soy Milk (Extra Portion),Dairy and Alternatives,Global,1,1 glass (240ml),102,9.0,5.1,5.1,2.6,1.3,Breakfast,Raw,Muscle Gain
1654,Unsweetened Soy Milk (Half Portion),Dairy and Alternatives,Global,1,1 glass (240ml),44,3.8,2.2,2.2,1.1,0.5,Breakfast,Raw,Muscle Gain
1655,Unsweetened Soy Milk (With Olive Oil),Dairy and Alternatives,Global,1,1 glass (240ml),95,7.3,4.1,5.5,2.1,1.0,Breakfast,Raw,Muscle Gain
1656,Unsweetened Soy Milk (Steamed),Dairy and Alternatives,Global,1,1 glass (240ml),75,7.3,3.8,3.4,2.2,0.9,Breakfast,Raw,Muscle Gain
1657,Unsweetened Soy Milk (Nutrient Dense),Dairy and Alternatives,Global,1,1 glass (240ml),86,8.0,4.1,4.2,2.3,1.0,Breakfast,Raw,Muscle Gain
1658,Unsweetened Soy Milk (Mild Flavor),Dairy and Alternatives,Global,1,1 glass (240ml),78,7.0,4.0,3.8,2.0,1.0,Breakfast,Raw,Muscle Gain
1659,Unsweetened Soy Milk (Herb Infused),Dairy and Alternatives,Global,1,1 glass (240ml),80,7.0,3.9,4.0,2.1,1.0,Breakfast,Raw,Muscle Gain
1660,Unsweetened Soy Milk (Traditional),Dairy and Alternatives,Global,1,1 glass (240ml),80,6.7,4.0,4.1,1.9,1.0,Breakfast,Raw,Muscle Gain
1661,Unsweetened Almond Milk,Dairy and Alternatives,Global,1,1 glass (240ml),36,1.2,1.5,2.8,1.0,0.2,Breakfast,Raw,Weight Loss
1662,Unsweetened Almond Milk (Light Spiced),Dairy and Alternatives,Global,1,1 glass (240ml),37,1.2,1.5,2.9,1.0,0.2,Breakfast,Raw,Weight Loss
1663,Unsweetened Almond Milk (Homestyle),Dairy and Alternatives,Global,1,1 glass (240ml),36,1.3,1.5,2.7,1.1,0.2,Breakfast,Raw,Weight Loss
1664,Unsweetened Almond Milk (Low Sodium),Dairy and Alternatives,Global,1,1 glass (240ml),35,1.2,1.5,2.7,1.0,0.2,Breakfast,Raw,Weight Loss
1665,Unsweetened Almond Milk (Extra Portion),Dairy and Alternatives,Global,1,1 glass (240ml),46,1.5,1.9,3.6,1.3,0.3,Breakfast,Raw,Weight Loss
1666,Unsweetened Almond Milk (Half Portion),Dairy and Alternatives,Global,1,1 glass (240ml),20,0.7,0.8,1.5,0.6,0.1,Breakfast,Raw,Weight Loss
1667,Unsweetened Almond Milk (With Olive Oil),Dairy and Alternatives,Global,1,1 glass (240ml),45,1.2,1.5,3.8,1.1,0.2,Breakfast,Raw,Weight Loss
1668,Unsweetened Almond Milk (Steamed),Dairy and Alternatives,Global,1,1 glass (240ml),31,1.2,1.4,2.3,1.1,0.2,Breakfast,Raw,Weight Loss
1669,Unsweetened Almond Milk (Nutrient Dense),Dairy and Alternatives,Global,1,1 glass (240ml),39,1.4,1.6,3.0,1.2,0.2,Breakfast,Raw,Weight Loss
1670,Unsweetened Almond Milk (Mild Flavor),Dairy and Alternatives,Global,1,1 glass (240ml),35,1.2,1.5,2.7,1.0,0.2,Breakfast,Raw,Weight Loss
1671,Unsweetened Almond Milk (Herb Infused),Dairy and Alternatives,Global,1,1 glass (240ml),36,1.2,1.5,2.8,1.1,0.2,Breakfast,Raw,Weight Loss
1672,Unsweetened Almond Milk (Traditional),Dairy and Alternatives,Global,1,1 glass (240ml),38,1.2,1.6,3.0,1.0,0.2,Breakfast,Raw,Weight Loss
1673,Spiced Buttermilk (Chaas),Dairy and Alternatives,Indian,1,1 glass (250ml),44,2.9,4.6,1.5,0.2,4.1,Lunch,Raw,Weight Loss
1674,Spiced Buttermilk (Chaas) (Light Spiced),Dairy and Alternatives,Indian,1,1 glass (250ml),43,2.8,4.4,1.6,0.2,4.0,Lunch,Raw,Weight Loss
1675,Spiced Buttermilk (Chaas) (Homestyle),Dairy and Alternatives,Indian,1,1 glass (250ml),42,2.9,4.4,1.4,0.2,3.8,Lunch,Raw,Weight Loss
1676,Spiced Buttermilk (Chaas) (Low Sodium),Dairy and Alternatives,Indian,1,1 glass (250ml),43,2.8,4.5,1.5,0.2,3.9,Lunch,Raw,Weight Loss
1677,Spiced Buttermilk (Chaas) (Extra Portion),Dairy and Alternatives,Indian,1,1 glass (250ml),54,3.6,5.7,1.9,0.3,5.1,Lunch,Raw,Weight Loss
1678,Spiced Buttermilk (Chaas) (Half Portion),Dairy and Alternatives,Indian,1,1 glass (250ml),24,1.6,2.5,0.8,0.1,2.3,Lunch,Raw,Weight Loss
1679,Spiced Buttermilk (Chaas) (With Olive Oil),Dairy and Alternatives,Indian,1,1 glass (250ml),47,2.8,4.4,2.0,0.2,3.9,Lunch,Raw,Weight Loss
1680,Spiced Buttermilk (Chaas) (Steamed),Dairy and Alternatives,Indian,1,1 glass (250ml),40,2.9,4.2,1.3,0.2,3.6,Lunch,Raw,Weight Loss
